n,theta_rad,theta_deg,axis,target_qubit,function,error_position,P0,success_probability,std_error,shots
1,2.5656340004316642,147.0,Y,0,balanced_parity,E4_after_final_H,0.9296875,0.0703125,0.007989779380836705,1024
1,2.5656340004316642,147.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.5656340004316642,147.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,2.5656340004316642,147.0,Z,0,balanced_parity,E2_after_first_H,0.9306640625,0.0693359375,0.007938266773434056,1024
1,2.5656340004316642,147.0,Z,0,balanced_parity,E3_after_oracle,0.912109375,0.087890625,0.00884799274537322,1024
1,2.5656340004316642,147.0,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
1,2.5830872929516078,148.0,X,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.5830872929516078,148.0,X,0,balanced_parity,E1_before_H,0.91015625,0.08984375,0.008936180550874607,1024
1,2.5830872929516078,148.0,X,0,balanced_parity,E2_after_first_H,0.0,1.0,0.0,1024
1,2.5830872929516078,148.0,X,0,balanced_parity,E3_after_oracle,0.0,1.0,0.0,1024
1,2.5830872929516078,148.0,X,0,balanced_parity,E4_after_final_H,0.9111328125,0.0888671875,0.008892248340694155,1024
1,2.5830872929516078,148.0,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.5830872929516078,148.0,Y,0,balanced_parity,E1_before_H,0.9326171875,0.0673828125,0.007833868843316626,1024
1,2.5830872929516078,148.0,Y,0,balanced_parity,E2_after_first_H,0.8994140625,0.1005859375,0.00939936452084651,1024
1,2.5830872929516078,148.0,Y,0,balanced_parity,E3_after_oracle,0.91015625,0.08984375,0.008936180550874607,1024
1,2.5830872929516078,148.0,Y,0,balanced_parity,E4_after_final_H,0.9208984375,0.0791015625,0.00843428789032329,1024
1,2.5830872929516078,148.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.5830872929516078,148.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,2.5830872929516078,148.0,Z,0,balanced_parity,E2_after_first_H,0.9189453125,0.0810546875,0.008528721301882992,1024
1,2.5830872929516078,148.0,Z,0,balanced_parity,E3_after_oracle,0.9306640625,0.0693359375,0.007938266773434056,1024
1,2.5830872929516078,148.0,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
1,2.600540585471551,149.0,X,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.600540585471551,149.0,X,0,balanced_parity,E1_before_H,0.935546875,0.064453125,0.007673699482504346,1024
1,2.600540585471551,149.0,X,0,balanced_parity,E2_after_first_H,0.0,1.0,0.0,1024
1,2.600540585471551,149.0,X,0,balanced_parity,E3_after_oracle,0.0,1.0,0.0,1024
1,2.600540585471551,149.0,X,0,balanced_parity,E4_after_final_H,0.9384765625,0.0615234375,0.007508998777130339,1024
1,2.600540585471551,149.0,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.600540585471551,149.0,Y,0,balanced_parity,E1_before_H,0.9267578125,0.0732421875,0.00814167576413214,1024
1,2.600540585471551,149.0,Y,0,balanced_parity,E2_after_first_H,0.9248046875,0.0751953125,0.008240819790432629,1024
1,2.600540585471551,149.0,Y,0,balanced_parity,E3_after_oracle,0.9453125,0.0546875,0.007105289165456664,1024
1,2.600540585471551,149.0,Y,0,balanced_parity,E4_after_final_H,0.9423828125,0.0576171875,0.007281816448231325,1024
1,2.600540585471551,149.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.600540585471551,149.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,2.600540585471551,149.0,Z,0,balanced_parity,E2_after_first_H,0.9384765625,0.0615234375,0.007508998777130339,1024
1,2.600540585471551,149.0,Z,0,balanced_parity,E3_after_oracle,0.9287109375,0.0712890625,0.008040846168005602,1024
1,2.600540585471551,149.0,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
1,2.6179938779914944,150.0,X,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.6179938779914944,150.0,X,0,balanced_parity,E1_before_H,0.9287109375,0.0712890625,0.008040846168005602,1024
1,2.6179938779914944,150.0,X,0,balanced_parity,E2_after_first_H,0.0,1.0,0.0,1024
1,2.6179938779914944,150.0,X,0,balanced_parity,E3_after_oracle,0.0,1.0,0.0,1024
1,2.6179938779914944,150.0,X,0,balanced_parity,E4_after_final_H,0.9345703125,0.0654296875,0.007727578673929491,1024
1,2.6179938779914944,150.0,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.6179938779914944,150.0,Y,0,balanced_parity,E1_before_H,0.9287109375,0.0712890625,0.008040846168005602,1024
1,2.6179938779914944,150.0,Y,0,balanced_parity,E2_after_first_H,0.93359375,0.06640625,0.007780965102775043,1024
1,2.6179938779914944,150.0,Y,0,balanced_parity,E3_after_oracle,0.935546875,0.064453125,0.007673699482504346,1024
1,2.6179938779914944,150.0,Y,0,balanced_parity,E4_after_final_H,0.9228515625,0.0771484375,0.008338338372116985,1024
1,2.6179938779914944,150.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.6179938779914944,150.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,2.6179938779914944,150.0,Z,0,balanced_parity,E2_after_first_H,0.923828125,0.076171875,0.008289778654205849,1024
1,2.6179938779914944,150.0,Z,0,balanced_parity,E3_after_oracle,0.9189453125,0.0810546875,0.008528721301882992,1024
1,2.6179938779914944,150.0,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
1,2.6354471705114375,151.0,X,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.6354471705114375,151.0,X,0,balanced_parity,E1_before_H,0.939453125,0.060546875,0.007453039892578437,1024
1,2.6354471705114375,151.0,X,0,balanced_parity,E2_after_first_H,0.0,1.0,0.0,1024
1,2.6354471705114375,151.0,X,0,balanced_parity,E3_after_oracle,0.0,1.0,0.0,1024
1,2.6354471705114375,151.0,X,0,balanced_parity,E4_after_final_H,0.9365234375,0.0634765625,0.007619317074952049,1024
1,2.6354471705114375,151.0,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.6354471705114375,151.0,Y,0,balanced_parity,E1_before_H,0.9248046875,0.0751953125,0.008240819790432629,1024
1,2.6354471705114375,151.0,Y,0,balanced_parity,E2_after_first_H,0.93359375,0.06640625,0.007780965102775043,1024
1,2.6354471705114375,151.0,Y,0,balanced_parity,E3_after_oracle,0.94140625,0.05859375,0.007339461677518268,1024
1,2.6354471705114375,151.0,Y,0,balanced_parity,E4_after_final_H,0.9375,0.0625,0.007564420598061361,1024
1,2.6354471705114375,151.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.6354471705114375,151.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,2.6354471705114375,151.0,Z,0,balanced_parity,E2_after_first_H,0.9345703125,0.0654296875,0.007727578673929491,1024
1,2.6354471705114375,151.0,Z,0,balanced_parity,E3_after_oracle,0.9326171875,0.0673828125,0.007833868843316626,1024
1,2.6354471705114375,151.0,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
1,2.652900463031381,152.0,X,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.652900463031381,152.0,X,0,balanced_parity,E1_before_H,0.939453125,0.060546875,0.007453039892578437,1024
1,2.652900463031381,152.0,X,0,balanced_parity,E2_after_first_H,0.0,1.0,0.0,1024
1,2.652900463031381,152.0,X,0,balanced_parity,E3_after_oracle,0.0,1.0,0.0,1024
1,2.652900463031381,152.0,X,0,balanced_parity,E4_after_final_H,0.94921875,0.05078125,0.006860959715037303,1024
1,2.652900463031381,152.0,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.652900463031381,152.0,Y,0,balanced_parity,E1_before_H,0.9296875,0.0703125,0.007989779380836705,1024
1,2.652900463031381,152.0,Y,0,balanced_parity,E2_after_first_H,0.9580078125,0.0419921875,0.006267852915074246,1024
1,2.652900463031381,152.0,Y,0,balanced_parity,E3_after_oracle,0.9404296875,0.0595703125,0.007396531754858966,1024
1,2.652900463031381,152.0,Y,0,balanced_parity,E4_after_final_H,0.943359375,0.056640625,0.007223582297624637,1024
1,2.652900463031381,152.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.652900463031381,152.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,2.652900463031381,152.0,Z,0,balanced_parity,E2_after_first_H,0.943359375,0.056640625,0.007223582297624637,1024
1,2.652900463031381,152.0,Z,0,balanced_parity,E3_after_oracle,0.9326171875,0.0673828125,0.007833868843316626,1024
1,2.652900463031381,152.0,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
1,2.670353755551324,153.0,X,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.670353755551324,153.0,X,0,balanced_parity,E1_before_H,0.93359375,0.06640625,0.007780965102775043,1024
1,2.670353755551324,153.0,X,0,balanced_parity,E2_after_first_H,0.0,1.0,0.0,1024
1,2.670353755551324,153.0,X,0,balanced_parity,E3_after_oracle,0.0,1.0,0.0,1024
1,2.670353755551324,153.0,X,0,balanced_parity,E4_after_final_H,0.9443359375,0.0556640625,0.007164744865675997,1024
1,2.670353755551324,153.0,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.670353755551324,153.0,Y,0,balanced_parity,E1_before_H,0.951171875,0.048828125,0.0067346424837383765,1024
1,2.670353755551324,153.0,Y,0,balanced_parity,E2_after_first_H,0.9501953125,0.0498046875,0.006798162995997072,1024
1,2.670353755551324,153.0,Y,0,balanced_parity,E3_after_oracle,0.9453125,0.0546875,0.007105289165456664,1024
1,2.670353755551324,153.0,Y,0,balanced_parity,E4_after_final_H,0.943359375,0.056640625,0.007223582297624637,1024
1,2.670353755551324,153.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.670353755551324,153.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,2.670353755551324,153.0,Z,0,balanced_parity,E2_after_first_H,0.947265625,0.052734375,0.0069844596396828555,1024
1,2.670353755551324,153.0,Z,0,balanced_parity,E3_after_oracle,0.94921875,0.05078125,0.006860959715037303,1024
1,2.670353755551324,153.0,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
1,2.6878070480712677,154.0,X,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.6878070480712677,154.0,X,0,balanced_parity,E1_before_H,0.9482421875,0.0517578125,0.0069230523367540975,1024
1,2.6878070480712677,154.0,X,0,balanced_parity,E2_after_first_H,0.0,1.0,0.0,1024
1,2.6878070480712677,154.0,X,0,balanced_parity,E3_after_oracle,0.0,1.0,0.0,1024
1,2.6878070480712677,154.0,X,0,balanced_parity,E4_after_final_H,0.9560546875,0.0439453125,0.006405420831193287,1024
1,2.6878070480712677,154.0,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.6878070480712677,154.0,Y,0,balanced_parity,E1_before_H,0.953125,0.046875,0.006605346317611662,1024
1,2.6878070480712677,154.0,Y,0,balanced_parity,E2_after_first_H,0.9560546875,0.0439453125,0.006405420831193287,1024
1,2.6878070480712677,154.0,Y,0,balanced_parity,E3_after_oracle,0.953125,0.046875,0.006605346317611662,1024
1,2.6878070480712677,154.0,Y,0,balanced_parity,E4_after_final_H,0.9482421875,0.0517578125,0.0069230523367540975,1024
1,2.6878070480712677,154.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.6878070480712677,154.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,2.6878070480712677,154.0,Z,0,balanced_parity,E2_after_first_H,0.947265625,0.052734375,0.0069844596396828555,1024
1,2.6878070480712677,154.0,Z,0,balanced_parity,E3_after_oracle,0.927734375,0.072265625,0.00809147557590506,1024
1,2.6878070480712677,154.0,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
1,2.705260340591211,155.0,X,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.705260340591211,155.0,X,0,balanced_parity,E1_before_H,0.958984375,0.041015625,0.006197698626703367,1024
1,2.705260340591211,155.0,X,0,balanced_parity,E2_after_first_H,0.0,1.0,0.0,1024
1,2.705260340591211,155.0,X,0,balanced_parity,E3_after_oracle,0.0,1.0,0.0,1024
1,2.705260340591211,155.0,X,0,balanced_parity,E4_after_final_H,0.947265625,0.052734375,0.0069844596396828555,1024
1,2.705260340591211,155.0,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.705260340591211,155.0,Y,0,balanced_parity,E1_before_H,0.9423828125,0.0576171875,0.007281816448231325,1024
1,2.705260340591211,155.0,Y,0,balanced_parity,E2_after_first_H,0.9599609375,0.0400390625,0.006126589077515125,1024
1,2.705260340591211,155.0,Y,0,balanced_parity,E3_after_oracle,0.962890625,0.037109375,0.005907181580558765,1024
1,2.705260340591211,155.0,Y,0,balanced_parity,E4_after_final_H,0.95703125,0.04296875,0.006337083668172564,1024
1,2.705260340591211,155.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.705260340591211,155.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,2.705260340591211,155.0,Z,0,balanced_parity,E2_after_first_H,0.9345703125,0.0654296875,0.007727578673929491,1024
1,2.705260340591211,155.0,Z,0,balanced_parity,E3_after_oracle,0.9501953125,0.0498046875,0.006798162995997072,1024
1,2.705260340591211,155.0,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
1,2.722713633111154,156.0,X,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.722713633111154,156.0,X,0,balanced_parity,E1_before_H,0.9580078125,0.0419921875,0.006267852915074246,1024
1,2.722713633111154,156.0,X,0,balanced_parity,E2_after_first_H,0.0,1.0,0.0,1024
1,2.722713633111154,156.0,X,0,balanced_parity,E3_after_oracle,0.0,1.0,0.0,1024
1,2.722713633111154,156.0,X,0,balanced_parity,E4_after_final_H,0.958984375,0.041015625,0.006197698626703367,1024
1,2.722713633111154,156.0,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.722713633111154,156.0,Y,0,balanced_parity,E1_before_H,0.9638671875,0.0361328125,0.005831892411763326,1024
1,2.722713633111154,156.0,Y,0,balanced_parity,E2_after_first_H,0.9599609375,0.0400390625,0.006126589077515125,1024
1,2.722713633111154,156.0,Y,0,balanced_parity,E3_after_oracle,0.95703125,0.04296875,0.006337083668172564,1024
1,2.722713633111154,156.0,Y,0,balanced_parity,E4_after_final_H,0.958984375,0.041015625,0.006197698626703367,1024
1,2.722713633111154,156.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.722713633111154,156.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,2.722713633111154,156.0,Z,0,balanced_parity,E2_after_first_H,0.958984375,0.041015625,0.006197698626703367,1024
1,2.722713633111154,156.0,Z,0,balanced_parity,E3_after_oracle,0.939453125,0.060546875,0.007453039892578437,1024
1,2.722713633111154,156.0,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
1,2.7401669256310974,157.0,X,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.7401669256310974,157.0,X,0,balanced_parity,E1_before_H,0.9541015625,0.0458984375,0.006539526076388728,1024
1,2.7401669256310974,157.0,X,0,balanced_parity,E2_after_first_H,0.0,1.0,0.0,1024
1,2.7401669256310974,157.0,X,0,balanced_parity,E3_after_oracle,0.0,1.0,0.0,1024
1,2.7401669256310974,157.0,X,0,balanced_parity,E4_after_final_H,0.9638671875,0.0361328125,0.005831892411763326,1024
1,2.7401669256310974,157.0,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.7401669256310974,157.0,Y,0,balanced_parity,E1_before_H,0.970703125,0.029296875,0.0052699183271691765,1024
1,2.7401669256310974,157.0,Y,0,balanced_parity,E2_after_first_H,0.962890625,0.037109375,0.005907181580558765,1024
1,2.7401669256310974,157.0,Y,0,balanced_parity,E3_after_oracle,0.9658203125,0.0341796875,0.005677828010807899,1024
1,2.7401669256310974,157.0,Y,0,balanced_parity,E4_after_final_H,0.9599609375,0.0400390625,0.006126589077515125,1024
1,2.7401669256310974,157.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.7401669256310974,157.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,2.7401669256310974,157.0,Z,0,balanced_parity,E2_after_first_H,0.958984375,0.041015625,0.006197698626703367,1024
1,2.7401669256310974,157.0,Z,0,balanced_parity,E3_after_oracle,0.9619140625,0.0380859375,0.005981367461028757,1024
1,2.7401669256310974,157.0,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
1,2.7576202181510405,158.0,X,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.7576202181510405,158.0,X,0,balanced_parity,E1_before_H,0.9599609375,0.0400390625,0.006126589077515125,1024
1,2.7576202181510405,158.0,X,0,balanced_parity,E2_after_first_H,0.0,1.0,0.0,1024
1,2.7576202181510405,158.0,X,0,balanced_parity,E3_after_oracle,0.0,1.0,0.0,1024
1,2.7576202181510405,158.0,X,0,balanced_parity,E4_after_final_H,0.9716796875,0.0283203125,0.005183947616491667,1024
1,2.7576202181510405,158.0,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.7576202181510405,158.0,Y,0,balanced_parity,E1_before_H,0.96484375,0.03515625,0.005755456657288225,1024
1,2.7576202181510405,158.0,Y,0,balanced_parity,E2_after_first_H,0.95703125,0.04296875,0.006337083668172564,1024
1,2.7576202181510405,158.0,Y,0,balanced_parity,E3_after_oracle,0.97265625,0.02734375,0.005096344176061548,1024
1,2.7576202181510405,158.0,Y,0,balanced_parity,E4_after_final_H,0.95703125,0.04296875,0.006337083668172564,1024
1,2.7576202181510405,158.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.7576202181510405,158.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,2.7576202181510405,158.0,Z,0,balanced_parity,E2_after_first_H,0.955078125,0.044921875,0.006472892706263649,1024
1,2.7576202181510405,158.0,Z,0,balanced_parity,E3_after_oracle,0.9609375,0.0390625,0.006054490609197874,1024
1,2.7576202181510405,158.0,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
1,2.775073510670984,159.0,X,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.775073510670984,159.0,X,0,balanced_parity,E1_before_H,0.9619140625,0.0380859375,0.005981367461028757,1024
1,2.775073510670984,159.0,X,0,balanced_parity,E2_after_first_H,0.0,1.0,0.0,1024
1,2.775073510670984,159.0,X,0,balanced_parity,E3_after_oracle,0.0,1.0,0.0,1024
1,2.775073510670984,159.0,X,0,balanced_parity,E4_after_final_H,0.9658203125,0.0341796875,0.005677828010807899,1024
1,2.775073510670984,159.0,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.775073510670984,159.0,Y,0,balanced_parity,E1_before_H,0.96484375,0.03515625,0.005755456657288225,1024
1,2.775073510670984,159.0,Y,0,balanced_parity,E2_after_first_H,0.9619140625,0.0380859375,0.005981367461028757,1024
1,2.775073510670984,159.0,Y,0,balanced_parity,E3_after_oracle,0.9619140625,0.0380859375,0.005981367461028757,1024
1,2.775073510670984,159.0,Y,0,balanced_parity,E4_after_final_H,0.9599609375,0.0400390625,0.006126589077515125,1024
1,2.775073510670984,159.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.775073510670984,159.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,2.775073510670984,159.0,Z,0,balanced_parity,E2_after_first_H,0.9619140625,0.0380859375,0.005981367461028757,1024
1,2.775073510670984,159.0,Z,0,balanced_parity,E3_after_oracle,0.9755859375,0.0244140625,0.004822839547509493,1024
1,2.775073510670984,159.0,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
1,2.792526803190927,160.0,X,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.792526803190927,160.0,X,0,balanced_parity,E1_before_H,0.9736328125,0.0263671875,0.0050070223073273865,1024
1,2.792526803190927,160.0,X,0,balanced_parity,E2_after_first_H,0.0,1.0,0.0,1024
1,2.792526803190927,160.0,X,0,balanced_parity,E3_after_oracle,0.0,1.0,0.0,1024
1,2.792526803190927,160.0,X,0,balanced_parity,E4_after_final_H,0.974609375,0.025390625,0.004915888339468507,1024
1,2.792526803190927,160.0,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.792526803190927,160.0,Y,0,balanced_parity,E1_before_H,0.9619140625,0.0380859375,0.005981367461028757,1024
1,2.792526803190927,160.0,Y,0,balanced_parity,E2_after_first_H,0.97265625,0.02734375,0.005096344176061548,1024
1,2.792526803190927,160.0,Y,0,balanced_parity,E3_after_oracle,0.97265625,0.02734375,0.005096344176061548,1024
1,2.792526803190927,160.0,Y,0,balanced_parity,E4_after_final_H,0.9677734375,0.0322265625,0.005518789917876019,1024
1,2.792526803190927,160.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.792526803190927,160.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,2.792526803190927,160.0,Z,0,balanced_parity,E2_after_first_H,0.9658203125,0.0341796875,0.005677828010807899,1024
1,2.792526803190927,160.0,Z,0,balanced_parity,E3_after_oracle,0.9697265625,0.0302734375,0.005354334955378518,1024
1,2.792526803190927,160.0,Z,0,balanced_parity,E4_after_final_H,0.0,1.0,0.0,1024
1,2.8099800957108707,161.0,X,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.8099800957108707,161.0,X,0,balanced_parity,E1_before_H,0.9755859375,0.0244140625,0.004822839547509493,1024
1,2.8099800957108707,161.0,X,0,balanced_parity,E2_after_first_H,0.0,1.0,0.0,1024
1,2.8099800957108707,161.0,X,0,balanced_parity,E3_after_oracle,0.0,1.0,0.0,1024
1,2.8099800957108707,161.0,X,0,balanced_parity,E4_after_final_H,0.9765625,0.0234375,0.004727762873788351,1024
1,2.8099800957108707,161.0,Y,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.8099800957108707,161.0,Y,0,balanced_parity,E1_before_H,0.9794921875,0.0205078125,0.004429045877965798,1024
1,2.8099800957108707,161.0,Y,0,balanced_parity,E2_after_first_H,0.9765625,0.0234375,0.004727762873788351,1024
1,2.8099800957108707,161.0,Y,0,balanced_parity,E3_after_oracle,0.97265625,0.02734375,0.005096344176061548,1024
1,2.8099800957108707,161.0,Y,0,balanced_parity,E4_after_final_H,0.962890625,0.037109375,0.005907181580558765,1024
1,2.8099800957108707,161.0,Z,0,balanced_parity,no_error,0.0,1.0,0.0,1024
1,2.8099800957108707,161.0,Z,0,balanced_parity,E1_before_H,0.0,1.0,0.0,1024
1,2.8099800957108707,161.0,Z,0,balanced_parity,E2_after_first_H,0.9833984375,0.0166015625,0.0039929076065997795,1024
1,2.8099800957108707,161.0,Z,0,balanced_parity,E3_after_oracle,0.9775390625,0.0224609375,0.004630533407219104,1024
