n,theta_rad,theta_deg,axis,target_qubit,function,error_position,P0,success,shots
5,0.3490658503988659,20.0,X,2,constant_1,E4_after_final_H,0.970703125,0.970703125,1024
5,0.3490658503988659,20.0,X,2,balanced,no_error,0.0,1.0,1024
5,0.3490658503988659,20.0,X,2,balanced,E1_before_H,0.0,1.0,1024
5,0.3490658503988659,20.0,X,2,balanced,E2_after_first_H,0.0,1.0,1024
5,0.3490658503988659,20.0,X,2,balanced,E3_after_oracle,0.0,1.0,1024
5,0.3490658503988659,20.0,X,2,balanced,E4_after_final_H,0.0,1.0,1024
5,0.3490658503988659,20.0,X,3,constant_0,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,X,3,constant_0,E1_before_H,0.9658203125,0.9658203125,1024
5,0.3490658503988659,20.0,X,3,constant_0,E2_after_first_H,1.0,1.0,1024
5,0.3490658503988659,20.0,X,3,constant_0,E3_after_oracle,1.0,1.0,1024
5,0.3490658503988659,20.0,X,3,constant_0,E4_after_final_H,0.966796875,0.966796875,1024
5,0.3490658503988659,20.0,X,3,constant_1,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,X,3,constant_1,E1_before_H,0.9736328125,0.9736328125,1024
5,0.3490658503988659,20.0,X,3,constant_1,E2_after_first_H,1.0,1.0,1024
5,0.3490658503988659,20.0,X,3,constant_1,E3_after_oracle,1.0,1.0,1024
5,0.3490658503988659,20.0,X,3,constant_1,E4_after_final_H,0.9716796875,0.9716796875,1024
5,0.3490658503988659,20.0,X,3,balanced,no_error,0.0,1.0,1024
5,0.3490658503988659,20.0,X,3,balanced,E1_before_H,0.0,1.0,1024
5,0.3490658503988659,20.0,X,3,balanced,E2_after_first_H,0.0,1.0,1024
5,0.3490658503988659,20.0,X,3,balanced,E3_after_oracle,0.0,1.0,1024
5,0.3490658503988659,20.0,X,3,balanced,E4_after_final_H,0.0,1.0,1024
5,0.3490658503988659,20.0,X,4,constant_0,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,X,4,constant_0,E1_before_H,0.96484375,0.96484375,1024
5,0.3490658503988659,20.0,X,4,constant_0,E2_after_first_H,1.0,1.0,1024
5,0.3490658503988659,20.0,X,4,constant_0,E3_after_oracle,1.0,1.0,1024
5,0.3490658503988659,20.0,X,4,constant_0,E4_after_final_H,0.970703125,0.970703125,1024
5,0.3490658503988659,20.0,X,4,constant_1,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,X,4,constant_1,E1_before_H,0.9599609375,0.9599609375,1024
5,0.3490658503988659,20.0,X,4,constant_1,E2_after_first_H,1.0,1.0,1024
5,0.3490658503988659,20.0,X,4,constant_1,E3_after_oracle,1.0,1.0,1024
5,0.3490658503988659,20.0,X,4,constant_1,E4_after_final_H,0.9677734375,0.9677734375,1024
5,0.3490658503988659,20.0,X,4,balanced,no_error,0.0,1.0,1024
5,0.3490658503988659,20.0,X,4,balanced,E1_before_H,0.02734375,0.97265625,1024
5,0.3490658503988659,20.0,X,4,balanced,E2_after_first_H,0.0,1.0,1024
5,0.3490658503988659,20.0,X,4,balanced,E3_after_oracle,0.0,1.0,1024
5,0.3490658503988659,20.0,X,4,balanced,E4_after_final_H,0.03515625,0.96484375,1024
5,0.3490658503988659,20.0,Y,0,constant_0,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,Y,0,constant_0,E1_before_H,0.97265625,0.97265625,1024
5,0.3490658503988659,20.0,Y,0,constant_0,E2_after_first_H,0.9638671875,0.9638671875,1024
5,0.3490658503988659,20.0,Y,0,constant_0,E3_after_oracle,0.9755859375,0.9755859375,1024
5,0.3490658503988659,20.0,Y,0,constant_0,E4_after_final_H,0.97265625,0.97265625,1024
5,0.3490658503988659,20.0,Y,0,constant_1,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,Y,0,constant_1,E1_before_H,0.96875,0.96875,1024
5,0.3490658503988659,20.0,Y,0,constant_1,E2_after_first_H,0.970703125,0.970703125,1024
5,0.3490658503988659,20.0,Y,0,constant_1,E3_after_oracle,0.9658203125,0.9658203125,1024
5,0.3490658503988659,20.0,Y,0,constant_1,E4_after_final_H,0.9619140625,0.9619140625,1024
5,0.3490658503988659,20.0,Y,0,balanced,no_error,0.0,1.0,1024
5,0.3490658503988659,20.0,Y,0,balanced,E1_before_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Y,0,balanced,E2_after_first_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Y,0,balanced,E3_after_oracle,0.0,1.0,1024
5,0.3490658503988659,20.0,Y,0,balanced,E4_after_final_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Y,1,constant_0,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,Y,1,constant_0,E1_before_H,0.962890625,0.962890625,1024
5,0.3490658503988659,20.0,Y,1,constant_0,E2_after_first_H,0.9716796875,0.9716796875,1024
5,0.3490658503988659,20.0,Y,1,constant_0,E3_after_oracle,0.9658203125,0.9658203125,1024
5,0.3490658503988659,20.0,Y,1,constant_0,E4_after_final_H,0.966796875,0.966796875,1024
5,0.3490658503988659,20.0,Y,1,constant_1,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,Y,1,constant_1,E1_before_H,0.9658203125,0.9658203125,1024
5,0.3490658503988659,20.0,Y,1,constant_1,E2_after_first_H,0.978515625,0.978515625,1024
5,0.3490658503988659,20.0,Y,1,constant_1,E3_after_oracle,0.966796875,0.966796875,1024
5,0.3490658503988659,20.0,Y,1,constant_1,E4_after_final_H,0.974609375,0.974609375,1024
5,0.3490658503988659,20.0,Y,1,balanced,no_error,0.0,1.0,1024
5,0.3490658503988659,20.0,Y,1,balanced,E1_before_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Y,1,balanced,E2_after_first_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Y,1,balanced,E3_after_oracle,0.0,1.0,1024
5,0.3490658503988659,20.0,Y,1,balanced,E4_after_final_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Y,2,constant_0,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,Y,2,constant_0,E1_before_H,0.9638671875,0.9638671875,1024
5,0.3490658503988659,20.0,Y,2,constant_0,E2_after_first_H,0.9619140625,0.9619140625,1024
5,0.3490658503988659,20.0,Y,2,constant_0,E3_after_oracle,0.9755859375,0.9755859375,1024
5,0.3490658503988659,20.0,Y,2,constant_0,E4_after_final_H,0.96484375,0.96484375,1024
5,0.3490658503988659,20.0,Y,2,constant_1,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,Y,2,constant_1,E1_before_H,0.978515625,0.978515625,1024
5,0.3490658503988659,20.0,Y,2,constant_1,E2_after_first_H,0.970703125,0.970703125,1024
5,0.3490658503988659,20.0,Y,2,constant_1,E3_after_oracle,0.9716796875,0.9716796875,1024
5,0.3490658503988659,20.0,Y,2,constant_1,E4_after_final_H,0.958984375,0.958984375,1024
5,0.3490658503988659,20.0,Y,2,balanced,no_error,0.0,1.0,1024
5,0.3490658503988659,20.0,Y,2,balanced,E1_before_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Y,2,balanced,E2_after_first_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Y,2,balanced,E3_after_oracle,0.0,1.0,1024
5,0.3490658503988659,20.0,Y,2,balanced,E4_after_final_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Y,3,constant_0,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,Y,3,constant_0,E1_before_H,0.9697265625,0.9697265625,1024
5,0.3490658503988659,20.0,Y,3,constant_0,E2_after_first_H,0.9658203125,0.9658203125,1024
5,0.3490658503988659,20.0,Y,3,constant_0,E3_after_oracle,0.9716796875,0.9716796875,1024
5,0.3490658503988659,20.0,Y,3,constant_0,E4_after_final_H,0.9736328125,0.9736328125,1024
5,0.3490658503988659,20.0,Y,3,constant_1,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,Y,3,constant_1,E1_before_H,0.96875,0.96875,1024
5,0.3490658503988659,20.0,Y,3,constant_1,E2_after_first_H,0.96875,0.96875,1024
5,0.3490658503988659,20.0,Y,3,constant_1,E3_after_oracle,0.9697265625,0.9697265625,1024
5,0.3490658503988659,20.0,Y,3,constant_1,E4_after_final_H,0.9619140625,0.9619140625,1024
5,0.3490658503988659,20.0,Y,3,balanced,no_error,0.0,1.0,1024
5,0.3490658503988659,20.0,Y,3,balanced,E1_before_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Y,3,balanced,E2_after_first_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Y,3,balanced,E3_after_oracle,0.0,1.0,1024
5,0.3490658503988659,20.0,Y,3,balanced,E4_after_final_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Y,4,constant_0,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,Y,4,constant_0,E1_before_H,0.970703125,0.970703125,1024
5,0.3490658503988659,20.0,Y,4,constant_0,E2_after_first_H,0.970703125,0.970703125,1024
5,0.3490658503988659,20.0,Y,4,constant_0,E3_after_oracle,0.9638671875,0.9638671875,1024
5,0.3490658503988659,20.0,Y,4,constant_0,E4_after_final_H,0.958984375,0.958984375,1024
5,0.3490658503988659,20.0,Y,4,constant_1,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,Y,4,constant_1,E1_before_H,0.9755859375,0.9755859375,1024
5,0.3490658503988659,20.0,Y,4,constant_1,E2_after_first_H,0.98046875,0.98046875,1024
5,0.3490658503988659,20.0,Y,4,constant_1,E3_after_oracle,0.970703125,0.970703125,1024
5,0.3490658503988659,20.0,Y,4,constant_1,E4_after_final_H,0.9775390625,0.9775390625,1024
5,0.3490658503988659,20.0,Y,4,balanced,no_error,0.0,1.0,1024
5,0.3490658503988659,20.0,Y,4,balanced,E1_before_H,0.0322265625,0.9677734375,1024
5,0.3490658503988659,20.0,Y,4,balanced,E2_after_first_H,0.0322265625,0.9677734375,1024
5,0.3490658503988659,20.0,Y,4,balanced,E3_after_oracle,0.0283203125,0.9716796875,1024
5,0.3490658503988659,20.0,Y,4,balanced,E4_after_final_H,0.03125,0.96875,1024
5,0.3490658503988659,20.0,Z,0,constant_0,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,0,constant_0,E1_before_H,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,0,constant_0,E2_after_first_H,0.962890625,0.962890625,1024
5,0.3490658503988659,20.0,Z,0,constant_0,E3_after_oracle,0.9736328125,0.9736328125,1024
5,0.3490658503988659,20.0,Z,0,constant_0,E4_after_final_H,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,0,constant_1,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,0,constant_1,E1_before_H,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,0,constant_1,E2_after_first_H,0.9677734375,0.9677734375,1024
5,0.3490658503988659,20.0,Z,0,constant_1,E3_after_oracle,0.962890625,0.962890625,1024
5,0.3490658503988659,20.0,Z,0,constant_1,E4_after_final_H,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,0,balanced,no_error,0.0,1.0,1024
5,0.3490658503988659,20.0,Z,0,balanced,E1_before_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Z,0,balanced,E2_after_first_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Z,0,balanced,E3_after_oracle,0.0,1.0,1024
5,0.3490658503988659,20.0,Z,0,balanced,E4_after_final_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Z,1,constant_0,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,1,constant_0,E1_before_H,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,1,constant_0,E2_after_first_H,0.9794921875,0.9794921875,1024
5,0.3490658503988659,20.0,Z,1,constant_0,E3_after_oracle,0.96875,0.96875,1024
5,0.3490658503988659,20.0,Z,1,constant_0,E4_after_final_H,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,1,constant_1,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,1,constant_1,E1_before_H,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,1,constant_1,E2_after_first_H,0.97265625,0.97265625,1024
5,0.3490658503988659,20.0,Z,1,constant_1,E3_after_oracle,0.974609375,0.974609375,1024
5,0.3490658503988659,20.0,Z,1,constant_1,E4_after_final_H,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,1,balanced,no_error,0.0,1.0,1024
5,0.3490658503988659,20.0,Z,1,balanced,E1_before_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Z,1,balanced,E2_after_first_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Z,1,balanced,E3_after_oracle,0.0,1.0,1024
5,0.3490658503988659,20.0,Z,1,balanced,E4_after_final_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Z,2,constant_0,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,2,constant_0,E1_before_H,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,2,constant_0,E2_after_first_H,0.951171875,0.951171875,1024
5,0.3490658503988659,20.0,Z,2,constant_0,E3_after_oracle,0.9736328125,0.9736328125,1024
5,0.3490658503988659,20.0,Z,2,constant_0,E4_after_final_H,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,2,constant_1,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,2,constant_1,E1_before_H,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,2,constant_1,E2_after_first_H,0.9736328125,0.9736328125,1024
5,0.3490658503988659,20.0,Z,2,constant_1,E3_after_oracle,0.9677734375,0.9677734375,1024
5,0.3490658503988659,20.0,Z,2,constant_1,E4_after_final_H,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,2,balanced,no_error,0.0,1.0,1024
5,0.3490658503988659,20.0,Z,2,balanced,E1_before_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Z,2,balanced,E2_after_first_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Z,2,balanced,E3_after_oracle,0.0,1.0,1024
5,0.3490658503988659,20.0,Z,2,balanced,E4_after_final_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Z,3,constant_0,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,3,constant_0,E1_before_H,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,3,constant_0,E2_after_first_H,0.9775390625,0.9775390625,1024
5,0.3490658503988659,20.0,Z,3,constant_0,E3_after_oracle,0.97265625,0.97265625,1024
5,0.3490658503988659,20.0,Z,3,constant_0,E4_after_final_H,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,3,constant_1,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,3,constant_1,E1_before_H,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,3,constant_1,E2_after_first_H,0.966796875,0.966796875,1024
5,0.3490658503988659,20.0,Z,3,constant_1,E3_after_oracle,0.9765625,0.9765625,1024
5,0.3490658503988659,20.0,Z,3,constant_1,E4_after_final_H,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,3,balanced,no_error,0.0,1.0,1024
5,0.3490658503988659,20.0,Z,3,balanced,E1_before_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Z,3,balanced,E2_after_first_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Z,3,balanced,E3_after_oracle,0.0,1.0,1024
5,0.3490658503988659,20.0,Z,3,balanced,E4_after_final_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Z,4,constant_0,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,4,constant_0,E1_before_H,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,4,constant_0,E2_after_first_H,0.9697265625,0.9697265625,1024
5,0.3490658503988659,20.0,Z,4,constant_0,E3_after_oracle,0.97265625,0.97265625,1024
5,0.3490658503988659,20.0,Z,4,constant_0,E4_after_final_H,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,4,constant_1,no_error,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,4,constant_1,E1_before_H,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,4,constant_1,E2_after_first_H,0.970703125,0.970703125,1024
5,0.3490658503988659,20.0,Z,4,constant_1,E3_after_oracle,0.9814453125,0.9814453125,1024
5,0.3490658503988659,20.0,Z,4,constant_1,E4_after_final_H,1.0,1.0,1024
5,0.3490658503988659,20.0,Z,4,balanced,no_error,0.0,1.0,1024
5,0.3490658503988659,20.0,Z,4,balanced,E1_before_H,0.0,1.0,1024
5,0.3490658503988659,20.0,Z,4,balanced,E2_after_first_H,0.0263671875,0.9736328125,1024
5,0.3490658503988659,20.0,Z,4,balanced,E3_after_oracle,0.0283203125,0.9716796875,1024
5,0.3490658503988659,20.0,Z,4,balanced,E4_after_final_H,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,0,constant_0,no_error,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,0,constant_0,E1_before_H,0.92578125,0.92578125,1024
5,0.5235987755982988,29.999999999999996,X,0,constant_0,E2_after_first_H,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,0,constant_0,E3_after_oracle,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,0,constant_0,E4_after_final_H,0.939453125,0.939453125,1024
5,0.5235987755982988,29.999999999999996,X,0,constant_1,no_error,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,0,constant_1,E1_before_H,0.912109375,0.912109375,1024
5,0.5235987755982988,29.999999999999996,X,0,constant_1,E2_after_first_H,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,0,constant_1,E3_after_oracle,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,0,constant_1,E4_after_final_H,0.9375,0.9375,1024
5,0.5235987755982988,29.999999999999996,X,0,balanced,no_error,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,0,balanced,E1_before_H,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,0,balanced,E2_after_first_H,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,0,balanced,E3_after_oracle,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,0,balanced,E4_after_final_H,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,1,constant_0,no_error,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,1,constant_0,E1_before_H,0.91796875,0.91796875,1024
5,0.5235987755982988,29.999999999999996,X,1,constant_0,E2_after_first_H,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,1,constant_0,E3_after_oracle,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,1,constant_0,E4_after_final_H,0.9267578125,0.9267578125,1024
5,0.5235987755982988,29.999999999999996,X,1,constant_1,no_error,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,1,constant_1,E1_before_H,0.9404296875,0.9404296875,1024
5,0.5235987755982988,29.999999999999996,X,1,constant_1,E2_after_first_H,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,1,constant_1,E3_after_oracle,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,1,constant_1,E4_after_final_H,0.9365234375,0.9365234375,1024
5,0.5235987755982988,29.999999999999996,X,1,balanced,no_error,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,1,balanced,E1_before_H,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,1,balanced,E2_after_first_H,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,1,balanced,E3_after_oracle,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,1,balanced,E4_after_final_H,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,2,constant_0,no_error,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,2,constant_0,E1_before_H,0.931640625,0.931640625,1024
5,0.5235987755982988,29.999999999999996,X,2,constant_0,E2_after_first_H,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,2,constant_0,E3_after_oracle,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,2,constant_0,E4_after_final_H,0.9384765625,0.9384765625,1024
5,0.5235987755982988,29.999999999999996,X,2,constant_1,no_error,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,2,constant_1,E1_before_H,0.9267578125,0.9267578125,1024
5,0.5235987755982988,29.999999999999996,X,2,constant_1,E2_after_first_H,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,2,constant_1,E3_after_oracle,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,2,constant_1,E4_after_final_H,0.9453125,0.9453125,1024
5,0.5235987755982988,29.999999999999996,X,2,balanced,no_error,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,2,balanced,E1_before_H,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,2,balanced,E2_after_first_H,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,2,balanced,E3_after_oracle,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,2,balanced,E4_after_final_H,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,3,constant_0,no_error,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,3,constant_0,E1_before_H,0.94140625,0.94140625,1024
5,0.5235987755982988,29.999999999999996,X,3,constant_0,E2_after_first_H,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,3,constant_0,E3_after_oracle,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,3,constant_0,E4_after_final_H,0.9306640625,0.9306640625,1024
5,0.5235987755982988,29.999999999999996,X,3,constant_1,no_error,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,3,constant_1,E1_before_H,0.9248046875,0.9248046875,1024
5,0.5235987755982988,29.999999999999996,X,3,constant_1,E2_after_first_H,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,3,constant_1,E3_after_oracle,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,3,constant_1,E4_after_final_H,0.947265625,0.947265625,1024
5,0.5235987755982988,29.999999999999996,X,3,balanced,no_error,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,3,balanced,E1_before_H,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,3,balanced,E2_after_first_H,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,3,balanced,E3_after_oracle,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,3,balanced,E4_after_final_H,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,4,constant_0,no_error,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,4,constant_0,E1_before_H,0.931640625,0.931640625,1024
5,0.5235987755982988,29.999999999999996,X,4,constant_0,E2_after_first_H,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,4,constant_0,E3_after_oracle,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,4,constant_0,E4_after_final_H,0.9287109375,0.9287109375,1024
5,0.5235987755982988,29.999999999999996,X,4,constant_1,no_error,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,4,constant_1,E1_before_H,0.9365234375,0.9365234375,1024
5,0.5235987755982988,29.999999999999996,X,4,constant_1,E2_after_first_H,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,4,constant_1,E3_after_oracle,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,4,constant_1,E4_after_final_H,0.927734375,0.927734375,1024
5,0.5235987755982988,29.999999999999996,X,4,balanced,no_error,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,4,balanced,E1_before_H,0.052734375,0.947265625,1024
5,0.5235987755982988,29.999999999999996,X,4,balanced,E2_after_first_H,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,4,balanced,E3_after_oracle,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,X,4,balanced,E4_after_final_H,0.0654296875,0.9345703125,1024
5,0.5235987755982988,29.999999999999996,Y,0,constant_0,no_error,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,Y,0,constant_0,E1_before_H,0.9267578125,0.9267578125,1024
5,0.5235987755982988,29.999999999999996,Y,0,constant_0,E2_after_first_H,0.9404296875,0.9404296875,1024
5,0.5235987755982988,29.999999999999996,Y,0,constant_0,E3_after_oracle,0.9267578125,0.9267578125,1024
5,0.5235987755982988,29.999999999999996,Y,0,constant_0,E4_after_final_H,0.9345703125,0.9345703125,1024
5,0.5235987755982988,29.999999999999996,Y,0,constant_1,no_error,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,Y,0,constant_1,E1_before_H,0.93359375,0.93359375,1024
5,0.5235987755982988,29.999999999999996,Y,0,constant_1,E2_after_first_H,0.94921875,0.94921875,1024
5,0.5235987755982988,29.999999999999996,Y,0,constant_1,E3_after_oracle,0.9296875,0.9296875,1024
5,0.5235987755982988,29.999999999999996,Y,0,constant_1,E4_after_final_H,0.947265625,0.947265625,1024
5,0.5235987755982988,29.999999999999996,Y,0,balanced,no_error,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,Y,0,balanced,E1_before_H,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,Y,0,balanced,E2_after_first_H,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,Y,0,balanced,E3_after_oracle,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,Y,0,balanced,E4_after_final_H,0.0,1.0,1024
5,0.5235987755982988,29.999999999999996,Y,1,constant_0,no_error,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,Y,1,constant_0,E1_before_H,0.9296875,0.9296875,1024
5,0.5235987755982988,29.999999999999996,Y,1,constant_0,E2_after_first_H,0.921875,0.921875,1024
5,0.5235987755982988,29.999999999999996,Y,1,constant_0,E3_after_oracle,0.9267578125,0.9267578125,1024
5,0.5235987755982988,29.999999999999996,Y,1,constant_0,E4_after_final_H,0.9443359375,0.9443359375,1024
5,0.5235987755982988,29.999999999999996,Y,1,constant_1,no_error,1.0,1.0,1024
5,0.5235987755982988,29.999999999999996,Y,1,constant_1,E1_before_H,0.9384765625,0.9384765625,1024
5,0.5235987755982988,29.999999999999996,Y,1,constant_1,E2_after_first_H,0.9326171875,0.9326171875,1024
5,0.5235987755982988,29.999999999999996,Y,1,constant_1,E3_after_oracle,0.9462890625,0.9462890625,1024
